Purchase_ID,Customer_ID,Amount
5755,190,4479.98
5756,98,8367.33
5757,25,560.16
5758,99,4650.62
5759,139,9040.65
5760,73,4401.77
5761,62,4912.66
5762,24,5426.82
5763,193,7942.3
5764,181,5947.13
5765,145,838.34
5766,177,1753.51
5767,41,7844.63
5768,123,4725.19
5769,101,6182.29
5770,11,5129.92
5771,27,1517.91
5772,11,1388.3
5773,29,5003.2
5774,116,8821.78
5775,155,2830.22
5776,24,231.12
5777,110,7735.52
5778,158,5754.78
5779,57,1765.82
5780,11,5891.76
5781,140,1180.64
5782,194,1280.07
5783,74,3119.03
5784,99,4041.32
5785,2,8830.24
5786,51,6701.59
5787,189,6492.05
5788,108,1478.54
5789,52,680.37
5790,69,341.8
5791,100,2398.72
5792,21,2110.89
5793,99,7226.31
5794,142,2629.55
5795,22,9742
5796,35,483.39
5797,99,2188.54
5798,114,5624.93
5799,106,6757.43
5800,43,4173.48
5801,165,9486.27
5802,98,871.46
5803,9,4104.76
5804,111,4155.46
5805,196,6868.3
5806,134,1063.51
5807,114,6917.03
5808,200,2467.31
5809,105,1421.09
5810,95,9829.5
5811,34,3409.43
5812,148,5532.43
5813,145,8426.3
5814,32,4402.7
5815,78,3815.69
5816,29,2131.79
5817,16,2163.56
5818,176,7535.69
5819,86,8550.62
5820,110,9711.63
5821,38,7647.67
5822,200,5636.69
5823,66,5660.75
5824,143,1475.51
5825,189,8134.35
5826,84,480.69
5827,39,5573.33
5828,192,7473.64
5829,177,5084.98
5830,137,1688.79
5831,200,8499.45
5832,8,4465.56
5833,17,7738.14
5834,21,4745.51
5835,195,715.08
5836,176,3736.44
5837,82,3733.59
5838,19,1543.47
5839,189,6209.68
5840,186,1444.9
5841,99,6441.17
5842,195,172.97
5843,196,5643.3
5844,92,3165.88
5845,100,461.34
5846,121,7102.7
5847,112,929.11
5848,98,1793.55
5849,21,5159.97
5850,147,8740.9
5851,31,8496.45
5852,36,9014.08
5853,3,8878.26
5854,108,7957.44
5855,110,7030.09
5856,37,4543.22
5857,200,6377.95
5858,72,8578.87
5859,23,4122.54
5860,162,6967.22
5861,25,3570.61
5862,194,7158.98
5863,43,7558.75
5864,5,2199.89
5865,92,4461.03
5866,69,2510.74
5867,174,6391.17
5868,179,8688.19
5869,121,7663.27
5870,140,6906.45
5871,112,6372.02
5872,22,8878.37
5873,55,7767.01
5874,197,1841.3
5875,196,441.28
5876,129,7855.04
5877,46,1650.75
5878,111,6539.18
5879,166,7308.55
5880,44,7752.65
5881,162,6796.33
5882,197,7801.14
5883,40,5367.42
5884,121,5480.27
5885,57,4898.31
5886,43,6834.96
5887,68,2313.51
5888,100,1160.47
5889,122,3897.68
5890,102,1272.97
5891,25,7953.91
5892,82,3621.75
5893,43,5644.37
5894,122,5586.91
5895,28,1358.59
5896,82,1622.45
5897,193,1618.51
5898,38,7425.9
5899,47,4343.27
5900,174,8776.57
5901,32,2567.04
5902,76,6573.34
5903,186,8923.91
5904,186,2805.11
5905,144,5133.96
5906,173,6451.79
5907,164,7655.09
5908,169,5904.5
5909,42,3709.54
5910,143,5602.94
5911,176,1327.21
5912,98,4434.15
5913,178,7269.56
5914,35,9235.48
5915,183,4064.7
5916,196,5134.32
5917,114,3288.37
5918,200,4548.77
5919,48,7673.29
5920,39,5787.19
5921,82,8583.69
5922,33,6166.06
5923,79,3857.31
5924,8,1867.72
5925,196,7218.14
5926,126,8771.75
5927,53,7563.19
5928,139,4918.88
5929,65,1704.59
5930,145,2299.37
5931,96,9635.9
5932,12,3826.11
5933,185,2605.54
5934,147,3489.83
5935,144,1924.97
5936,40,563.31
5937,111,5967.68
5938,89,6983.81
5939,7,7153.51
5940,23,9775.36
5941,59,2944.31
5942,66,3146.35
5943,157,2154.43
5944,90,1798.38
5945,117,9127.74
5946,127,6032.22
5947,57,1598.53
5948,153,9318.01
5949,68,4023.48
5950,57,9580.54
5951,197,7359.03
5952,162,4155.88
5953,154,3543.18
5954,21,1284.42
5955,7,7358.3
5956,115,9023.55
5957,26,7052.74
5958,194,9891.7
5959,52,1908.3
5960,14,3514.48
5961,170,1219.79
5962,144,4119.28
5963,142,7461.54
5964,25,1588.95
5965,199,4096.29
5966,141,6645.27
5967,90,2990.68
5968,38,4869.8
5969,80,3516.66
5970,82,8960.68
5971,73,6580.92
5972,185,9944.79
5973,195,4444.82
5974,18,2081.77
5975,168,2276.13
5976,13,6573.25
5977,72,3903.97
5978,124,8956.03
5979,128,2551.3
5980,171,9332.84
5981,186,9868.57
5982,71,3941.22
5983,100,4790.08
5984,81,9379.96
5985,71,3451.51
5986,96,8537.92
5987,143,5399.63
5988,152,6421.88
5989,108,1610.61
5990,115,2712.54
5991,132,2008.56
5992,184,4626.09
5993,158,3084.69
5994,112,2343.28
5995,39,9406.82
5996,137,689.26
5997,125,8323.11
5998,11,6836.23
5999,140,7494.17
6000,61,5794.33
